FlightNumber,Airline,Origin,Destination,DepartureTime,ArrivalTime,Duration,Status,Price,AircraftType,GateNumber,Terminal,SeatCapacity,PassengerCount,WeatherCondition,CrewCount,TransportType,VehicleID,ScheduledDeparture,ScheduledArrival,ActualDeparture,ActualArrival,DelayDuration,RouteCode
SW7626,Alaska Airlines,DEN,ATL,2023-09-23 22:15:13,2023-09-23 23:52:13,0 days 01:37:00,Delayed,453.11,Boeing 737,D11,2,188.0,53.0,Clear,13.0,Flight,SW7626,2023-09-23 22:15:13,2023-09-23 23:52:13,2023-09-23 22:15:13,2023-09-24 00:22:13,30.0,DEN_ATL
SW8008,Delta,SFO,SEA,2023-08-03 11:26:12,2023-08-03 19:20:12,0 days 07:54:00,On Time,429.97,Boeing 777,D13,1,345.0,271.0,Clear,6.0,Flight,SW8008,2023-08-03 11:26:12,2023-08-03 19:20:12,2023-08-03 11:26:12,2023-08-03 19:20:12,0.0,SFO_SEA
JB9955,JetBlue,BOS,SEA,2023-08-01 12:49:15,2023-08-01 15:26:15,0 days 02:37:00,On Time,1367.48,Embraer 190,A8,2,311.0,151.0,Cloudy,10.0,Flight,JB9955,2023-08-01 12:49:15,2023-08-01 15:26:15,2023-08-01 12:49:15,2023-08-01 15:26:15,0.0,BOS_SEA
JB8081,American Airlines,DEN,SEA,2023-09-03 08:27:55,2023-09-03 13:52:55,0 days 05:25:00,On Time,867.51,Bombardier CRJ900,C29,3,237.0,79.0,Thunderstorm,11.0,Flight,JB8081,2023-09-03 08:27:55,2023-09-03 13:52:55,2023-09-03 08:27:55,2023-09-03 13:52:55,0.0,DEN_SEA
DL4797,Southwest,SEA,ATL,2023-02-18 13:06:39,2023-02-18 21:27:39,0 days 08:21:00,On Time,879.53,Airbus A380,C8,3,227.0,61.0,Snow,11.0,Flight,DL4797,2023-02-18 13:06:39,2023-02-18 21:27:39,2023-02-18 13:06:39,2023-02-18 21:27:39,0.0,SEA_ATL
JB2171,JetBlue,LAX,JFK,2023-11-27 06:03:25,2023-11-27 09:13:25,0 days 03:10:00,On Time,699.34,Airbus A320,A30,2,100.0,92.0,Cloudy,12.0,Flight,JB2171,2023-11-27 06:03:25,2023-11-27 09:13:25,2023-11-27 06:03:25,2023-11-27 09:13:25,0.0,LAX_JFK
AA8761,Spirit,LAX,SEA,2023-07-30 13:14:48,2023-07-30 18:59:48,0 days 05:45:00,On Time,973.07,Embraer 190,C22,2,100.0,92.0,Rain,15.0,Flight,AA8761,2023-07-30 13:14:48,2023-07-30 18:59:48,2023-07-30 13:14:48,2023-07-30 18:59:48,0.0,LAX_SEA
UA8251,Delta,SEA,SFO,2023-03-04 16:53:15,2023-03-04 23:46:15,0 days 06:53:00,Delayed,1138.86,Bombardier CRJ900,A3,International,260.0,70.0,Thunderstorm,11.0,Flight,UA8251,2023-03-04 16:53:15,2023-03-04 23:46:15,2023-03-04 16:53:15,2023-03-05 00:16:15,30.0,SEA_SFO
UA6896,Delta,DEN,BOS,2023-07-09 01:14:41,2023-07-09 09:48:41,0 days 08:34:00,Delayed,270.62,Boeing 777,D4,2,364.0,359.0,Thunderstorm,14.0,Flight,UA6896,2023-07-09 01:14:41,2023-07-09 09:48:41,2023-07-09 01:14:41,2023-07-09 10:18:41,30.0,DEN_BOS
SP1326,JetBlue,MIA,DEN,2023-04-18 15:19:12,2023-04-18 17:31:12,0 days 02:12:00,Delayed,1280.15,Bombardier CRJ900,C13,,242.0,121.0,Cloudy,12.0,Flight,SP1326,2023-04-18 15:19:12,2023-04-18 17:31:12,2023-04-18 15:19:12,2023-04-18 18:01:12,30.0,MIA_DEN
JB2842,JetBlue,SEA,SFO,2023-04-28 12:49:31,2023-04-28 18:48:31,0 days 05:59:00,Delayed,413.62,Boeing 737,A21,2,369.0,87.0,Snow,7.0,Flight,JB2842,2023-04-28 12:49:31,2023-04-28 18:48:31,2023-04-28 12:49:31,2023-04-28 19:18:31,30.0,SEA_SFO
DL3599,Southwest,LAX,JFK,2023-11-20 05:11:09,2023-11-20 10:10:09,0 days 04:59:00,Delayed,907.71,Embraer 190,B11,1,169.0,148.0,Clear,6.0,Flight,DL3599,2023-11-20 05:11:09,2023-11-20 10:10:09,2023-11-20 05:11:09,2023-11-20 10:40:09,30.0,LAX_JFK
SP2185,United,SFO,ATL,2023-10-31 07:07:28,2023-10-31 09:53:28,0 days 02:46:00,On Time,833.99,Boeing 737,D1,3,249.0,55.0,,14.0,Flight,SP2185,2023-10-31 07:07:28,2023-10-31 09:53:28,2023-10-31 07:07:28,2023-10-31 09:53:28,0.0,SFO_ATL
JB8700,American Airlines,SFO,ORD,2023-07-03 07:56:45,2023-07-03 10:09:45,0 days 02:13:00,Delayed,733.97,Embraer 190,B4,3,232.0,170.0,Thunderstorm,6.0,Flight,JB8700,2023-07-03 07:56:45,2023-07-03 10:09:45,2023-07-03 07:56:45,2023-07-03 10:39:45,30.0,SFO_ORD
DL9288,Alaska Airlines,DFW,BOS,2023-08-04 09:33:37,2023-08-04 10:24:37,0 days 00:51:00,Delayed,821.45,Boeing 777,D28,1,238.0,158.0,Fog,8.0,Flight,DL9288,2023-08-04 09:33:37,2023-08-04 10:24:37,2023-08-04 09:33:37,2023-08-04 10:54:37,30.0,DFW_BOS
DL3058,Southwest,JFK,,2023-11-05 09:27:49,2023-11-05 18:51:49,0 days 09:24:00,Delayed,1038.71,Embraer 190,D25,1,114.0,86.0,Thunderstorm,14.0,Flight,DL3058,2023-11-05 09:27:49,2023-11-05 18:51:49,2023-11-05 09:27:49,2023-11-05 19:21:49,30.0,JFK_
,Spirit,SFO,BOS,2023-02-06 22:39:12,2023-02-07 00:37:12,0 days 01:58:00,Delayed,414.98,Boeing 737,B28,2,257.0,,Thunderstorm,11.0,Flight,,2023-02-06 22:39:12,2023-02-07 00:37:12,2023-02-06 22:39:12,2023-02-07 01:07:12,30.0,SFO_BOS
SP7859,American Airlines,BOS,SEA,2023-09-04 04:46:08,2023-09-04 07:59:08,0 days 03:13:00,Cancelled,1271.33,Embraer 190,A25,International,239.0,116.0,Clear,12.0,Flight,SP7859,2023-09-04 04:46:08,2023-09-04 07:59:08,2023-09-04 04:46:08,2023-09-04 07:59:08,0.0,BOS_SEA
SW3036,Delta,DFW,SEA,2023-10-14 10:06:35,2023-10-14 13:12:35,0 days 03:06:00,Cancelled,455.64,Airbus A380,C26,4,183.0,73.0,Thunderstorm,15.0,Flight,SW3036,2023-10-14 10:06:35,2023-10-14 13:12:35,2023-10-14 10:06:35,2023-10-14 13:12:35,0.0,DFW_SEA
DL7015,Alaska Airlines,MIA,DFW,2023-07-03 02:18:03,2023-07-03 09:00:03,0 days 06:42:00,On Time,582.94,Bombardier CRJ900,C26,International,242.0,217.0,Snow,12.0,Flight,DL7015,2023-07-03 02:18:03,2023-07-03 09:00:03,2023-07-03 02:18:03,2023-07-03 09:00:03,0.0,MIA_DFW
DL7454,United,DFW,SEA,2023-09-27 11:15:40,2023-09-27 14:26:40,0 days 03:11:00,Cancelled,860.54,Bombardier CRJ900,A23,International,314.0,90.0,Thunderstorm,9.0,Flight,DL7454,2023-09-27 11:15:40,2023-09-27 14:26:40,2023-09-27 11:15:40,2023-09-27 14:26:40,0.0,DFW_SEA
JB3088,Alaska Airlines,SFO,DEN,2023-09-01 22:38:47,2023-09-02 02:46:47,0 days 04:08:00,Delayed,1457.78,Airbus A320,B15,International,168.0,69.0,Fog,10.0,Flight,JB3088,2023-09-01 22:38:47,2023-09-02 02:46:47,2023-09-01 22:38:47,2023-09-02 03:16:47,30.0,SFO_DEN
AS3259,American Airlines,LAX,LAX,2023-12-21 04:52:56,2023-12-21 05:57:56,0 days 01:05:00,Delayed,1281.17,Embraer 190,C27,4,134.0,131.0,Cloudy,8.0,Flight,AS3259,2023-12-21 04:52:56,2023-12-21 05:57:56,2023-12-21 04:52:56,2023-12-21 06:27:56,30.0,LAX_LAX
SP1102,United,DFW,DEN,2023-08-06 17:26:47,2023-08-06 18:18:47,0 days 00:52:00,On Time,397.48,Bombardier CRJ900,D19,1,155.0,115.0,Fog,7.0,Flight,SP1102,2023-08-06 17:26:47,2023-08-06 18:18:47,2023-08-06 17:26:47,2023-08-06 18:18:47,0.0,DFW_DEN
JB480,JetBlue,DFW,ATL,2023-02-12 23:20:11,2023-02-13 03:25:11,0 days 04:05:00,On Time,1277.22,Airbus A320,B26,International,311.0,176.0,Snow,10.0,Flight,JB480,2023-02-12 23:20:11,2023-02-13 03:25:11,2023-02-12 23:20:11,2023-02-13 03:25:11,0.0,DFW_ATL
UA4619,Southwest,LAX,SFO,2023-04-25 00:01:31,2023-04-25 06:04:31,0 days 06:03:00,On Time,1050.69,Boeing 777,B24,1,164.0,86.0,Clear,8.0,Flight,UA4619,2023-04-25 00:01:31,2023-04-25 06:04:31,2023-04-25 00:01:31,2023-04-25 06:04:31,0.0,LAX_SFO
SP8799,Alaska Airlines,ORD,ATL,2023-10-29 18:07:46,2023-10-30 03:13:46,0 days 09:06:00,Delayed,417.79,Embraer 190,B27,3,292.0,284.0,Rain,7.0,Flight,SP8799,2023-10-29 18:07:46,2023-10-30 03:13:46,2023-10-29 18:07:46,2023-10-30 03:43:46,30.0,ORD_ATL
SW1640,Southwest,SEA,DEN,2023-06-27 11:30:04,2023-06-27 21:19:04,0 days 09:49:00,Delayed,798.72,Airbus A380,C18,1,288.0,66.0,Snow,15.0,Flight,SW1640,2023-06-27 11:30:04,2023-06-27 21:19:04,2023-06-27 11:30:04,2023-06-27 21:49:04,30.0,SEA_DEN
SP187,United,LAX,DEN,2023-01-05 00:57:05,2023-01-05 10:12:05,0 days 09:15:00,Delayed,67.03,Boeing 777,A16,4,352.0,147.0,Fog,10.0,Flight,SP187,2023-01-05 00:57:05,2023-01-05 10:12:05,2023-01-05 00:57:05,2023-01-05 10:42:05,30.0,LAX_DEN
AS7846,Alaska Airlines,DFW,SEA,2023-08-06 03:36:35,2023-08-06 05:10:35,0 days 01:34:00,Cancelled,591.18,Boeing 737,D21,4,202.0,194.0,,12.0,Flight,AS7846,2023-08-06 03:36:35,2023-08-06 05:10:35,2023-08-06 03:36:35,2023-08-06 05:10:35,0.0,DFW_SEA
AA1965,United,LAX,DEN,2023-11-27 13:36:40,2023-11-27 23:15:40,0 days 09:39:00,Delayed,1191.79,Boeing 777,A14,2,162.0,73.0,Rain,12.0,Flight,AA1965,2023-11-27 13:36:40,2023-11-27 23:15:40,2023-11-27 13:36:40,2023-11-27 23:45:40,30.0,LAX_DEN
AA2640,,DFW,ORD,2023-11-25 04:45:24,2023-11-25 06:08:24,0 days 01:23:00,On Time,370.63,Embraer 190,B21,1,164.0,101.0,Snow,7.0,Flight,AA2640,2023-11-25 04:45:24,2023-11-25 06:08:24,2023-11-25 04:45:24,2023-11-25 06:08:24,0.0,DFW_ORD
UA8335,American Airlines,ORD,DEN,2023-07-07 06:37:23,2023-07-07 12:37:23,0 days 06:00:00,Delayed,169.51,Airbus A320,C21,1,154.0,132.0,Snow,14.0,Flight,UA8335,2023-07-07 06:37:23,2023-07-07 12:37:23,2023-07-07 06:37:23,2023-07-07 13:07:23,30.0,ORD_DEN
AA3764,United,ATL,SEA,2023-10-10 05:21:54,2023-10-10 07:19:54,0 days 01:58:00,On Time,,Embraer 190,D1,2,195.0,55.0,Thunderstorm,7.0,Flight,AA3764,2023-10-10 05:21:54,2023-10-10 07:19:54,2023-10-10 05:21:54,2023-10-10 07:19:54,0.0,ATL_SEA
JB1343,American Airlines,DEN,JFK,2023-11-28 04:13:08,2023-11-28 04:55:08,0 days 00:42:00,Cancelled,659.66,Airbus A320,C2,1,176.0,92.0,Thunderstorm,7.0,Flight,JB1343,2023-11-28 04:13:08,2023-11-28 04:55:08,2023-11-28 04:13:08,2023-11-28 04:55:08,0.0,DEN_JFK
AA7019,JetBlue,BOS,MIA,2023-11-16 20:45:23,2023-11-16 22:01:23,0 days 01:16:00,Cancelled,1364.32,Airbus A320,A3,International,218.0,175.0,Rain,11.0,Flight,AA7019,2023-11-16 20:45:23,2023-11-16 22:01:23,2023-11-16 20:45:23,2023-11-16 22:01:23,0.0,BOS_MIA
UA3291,Spirit,SEA,MIA,2023-02-14 02:48:05,2023-02-14 10:27:05,0 days 07:39:00,Cancelled,1004.81,Airbus A320,A27,1,204.0,127.0,Clear,13.0,Flight,UA3291,2023-02-14 02:48:05,2023-02-14 10:27:05,2023-02-14 02:48:05,2023-02-14 10:27:05,0.0,SEA_MIA
JB2810,Alaska Airlines,BOS,DFW,2023-01-12 08:11:10,2023-01-12 16:56:10,0 days 08:45:00,Delayed,305.48,Boeing 777,D28,4,225.0,141.0,Snow,10.0,Flight,JB2810,2023-01-12 08:11:10,2023-01-12 16:56:10,2023-01-12 08:11:10,2023-01-12 17:26:10,30.0,BOS_DFW
SW971,United,BOS,SFO,2023-11-21 02:43:45,2023-11-21 11:13:45,0 days 08:30:00,,1131.92,Airbus A320,D2,2,258.0,112.0,Thunderstorm,10.0,Flight,SW971,2023-11-21 02:43:45,2023-11-21 11:13:45,2023-11-21 02:43:45,2023-11-21 11:13:45,0.0,BOS_SFO
UA4869,Spirit,MIA,DFW,2023-12-10 07:29:05,2023-12-10 16:29:05,0 days 09:00:00,On Time,1341.94,Boeing 737,D5,1,125.0,119.0,Snow,6.0,Flight,UA4869,2023-12-10 07:29:05,2023-12-10 16:29:05,2023-12-10 07:29:05,2023-12-10 16:29:05,0.0,MIA_DFW
SW789,Alaska Airlines,ORD,BOS,2023-12-30 02:06:12,2023-12-30 03:10:12,0 days 01:04:00,On Time,1102.94,Embraer 190,D12,3,228.0,142.0,Clear,10.0,Flight,SW789,2023-12-30 02:06:12,2023-12-30 03:10:12,2023-12-30 02:06:12,2023-12-30 03:10:12,0.0,ORD_BOS
JB2363,Delta,ORD,MIA,2023-10-09 12:35:13,2023-10-09 16:41:13,0 days 04:06:00,On Time,912.9,Airbus A320,C20,4,350.0,111.0,Rain,11.0,Flight,JB2363,2023-10-09 12:35:13,2023-10-09 16:41:13,2023-10-09 12:35:13,2023-10-09 16:41:13,0.0,ORD_MIA
SW6509,Delta,SFO,DFW,2023-04-08 19:38:57,2023-04-09 02:48:57,0 days 07:10:00,On Time,1390.15,Boeing 737,B24,1,264.0,119.0,Rain,15.0,Flight,SW6509,2023-04-08 19:38:57,2023-04-09 02:48:57,2023-04-08 19:38:57,2023-04-09 02:48:57,0.0,SFO_DFW
SW4032,Southwest,ORD,LAX,2023-03-03 03:48:08,2023-03-03 06:06:08,0 days 02:18:00,Cancelled,1457.86,Bombardier CRJ900,C17,3,133.0,94.0,Thunderstorm,15.0,Flight,SW4032,2023-03-03 03:48:08,2023-03-03 06:06:08,2023-03-03 03:48:08,2023-03-03 06:06:08,0.0,ORD_LAX
SW2397,Southwest,ORD,JFK,2023-05-17 05:44:10,2023-05-17 08:45:10,0 days 03:01:00,Cancelled,329.36,Airbus A320,A12,4,104.0,89.0,Rain,7.0,Flight,SW2397,2023-05-17 05:44:10,2023-05-17 08:45:10,2023-05-17 05:44:10,2023-05-17 08:45:10,0.0,ORD_JFK
JB5032,American Airlines,BOS,SEA,2023-04-28 17:37:38,2023-04-28 22:13:38,0 days 04:36:00,Cancelled,494.26,Boeing 777,B27,1,245.0,208.0,Snow,15.0,Flight,JB5032,2023-04-28 17:37:38,2023-04-28 22:13:38,2023-04-28 17:37:38,2023-04-28 22:13:38,0.0,BOS_SEA
AA3264,Spirit,DFW,JFK,2023-12-05 21:11:28,2023-12-06 01:44:28,0 days 04:33:00,Cancelled,599.65,Airbus A320,C10,International,120.0,57.0,Rain,15.0,Flight,AA3264,2023-12-05 21:11:28,2023-12-06 01:44:28,2023-12-05 21:11:28,2023-12-06 01:44:28,0.0,DFW_JFK
SP6727,American Airlines,SFO,JFK,2023-04-04 02:14:52,2023-04-04 03:45:52,0 days 01:31:00,Cancelled,1221.61,Airbus A380,C21,4,241.0,55.0,Rain,15.0,Flight,SP6727,2023-04-04 02:14:52,2023-04-04 03:45:52,2023-04-04 02:14:52,2023-04-04 03:45:52,0.0,SFO_JFK
UA9438,Alaska Airlines,DFW,ORD,2023-05-13 10:51:00,2023-05-13 11:41:00,0 days 00:50:00,Cancelled,1283.81,Airbus A380,A28,International,173.0,109.0,Thunderstorm,11.0,Flight,UA9438,2023-05-13 10:51:00,2023-05-13 11:41:00,2023-05-13 10:51:00,2023-05-13 11:41:00,0.0,DFW_ORD
SW110,Southwest,DEN,ATL,2023-05-13 12:48:42,2023-05-13 20:56:42,0 days 08:08:00,Delayed,1085.78,Bombardier CRJ900,C13,4,314.0,250.0,Rain,14.0,Flight,SW110,2023-05-13 12:48:42,2023-05-13 20:56:42,2023-05-13 12:48:42,2023-05-13 21:26:42,30.0,DEN_ATL
JB7686,Delta,BOS,DEN,2023-04-16 05:39:46,2023-04-16 11:04:46,0 days 05:25:00,Delayed,1284.02,Airbus A380,D25,2,290.0,193.0,Fog,9.0,Flight,JB7686,2023-04-16 05:39:46,2023-04-16 11:04:46,2023-04-16 05:39:46,2023-04-16 11:34:46,30.0,BOS_DEN
JB9830,Alaska Airlines,DEN,LAX,2023-09-07 19:36:14,2023-09-08 02:30:14,0 days 06:54:00,On Time,489.79,Bombardier CRJ900,B30,3,288.0,65.0,Thunderstorm,10.0,Flight,JB9830,2023-09-07 19:36:14,2023-09-08 02:30:14,2023-09-07 19:36:14,2023-09-08 02:30:14,0.0,DEN_LAX
UA616,Spirit,,SEA,2023-02-28 02:20:24,2023-02-28 05:20:24,0 days 03:00:00,On Time,957.39,Boeing 777,D5,1,145.0,115.0,Fog,14.0,Flight,UA616,2023-02-28 02:20:24,2023-02-28 05:20:24,2023-02-28 02:20:24,2023-02-28 05:20:24,0.0,_SEA
JB5840,United,ORD,LAX,2023-04-16 01:53:25,2023-04-16 09:42:25,0 days 07:49:00,Delayed,156.24,Embraer 190,A30,4,122.0,68.0,Thunderstorm,5.0,Flight,JB5840,2023-04-16 01:53:25,2023-04-16 09:42:25,2023-04-16 01:53:25,2023-04-16 10:12:25,30.0,ORD_LAX
UA7883,JetBlue,ATL,MIA,2023-12-13 12:24:55,2023-12-13 22:14:55,0 days 09:50:00,On Time,180.54,Boeing 777,C25,4,300.0,142.0,Snow,5.0,Flight,UA7883,2023-12-13 12:24:55,2023-12-13 22:14:55,2023-12-13 12:24:55,2023-12-13 22:14:55,0.0,ATL_MIA
SW8686,Delta,DFW,ATL,2023-09-04 23:57:41,2023-09-05 00:57:41,0 days 01:00:00,Delayed,1285.19,,A20,International,270.0,122.0,Cloudy,5.0,Flight,SW8686,2023-09-04 23:57:41,2023-09-05 00:57:41,2023-09-04 23:57:41,2023-09-05 01:27:41,30.0,DFW_ATL
AA652,Delta,MIA,BOS,2023-08-06 11:19:36,2023-08-06 20:20:36,,On Time,629.99,Boeing 737,D8,1,349.0,99.0,Rain,10.0,Flight,AA652,2023-08-06 11:19:36,2023-08-06 20:20:36,2023-08-06 11:19:36,2023-08-06 20:20:36,0.0,MIA_BOS
UA5293,JetBlue,DFW,LAX,2023-07-15 05:12:28,2023-07-15 12:34:28,0 days 07:22:00,Cancelled,1124.46,Boeing 737,D4,International,106.0,51.0,Cloudy,12.0,Flight,UA5293,2023-07-15 05:12:28,2023-07-15 12:34:28,2023-07-15 05:12:28,2023-07-15 12:34:28,0.0,DFW_LAX
JB2363,American Airlines,SFO,SEA,2023-02-24 07:59:15,2023-02-24 10:34:15,0 days 02:35:00,Delayed,1381.31,Airbus A380,B14,1,305.0,225.0,Cloudy,14.0,Flight,JB2363,2023-02-24 07:59:15,2023-02-24 10:34:15,2023-02-24 07:59:15,2023-02-24 11:04:15,30.0,SFO_SEA
UA1966,Alaska Airlines,SEA,JFK,2023-02-21 14:01:50,2023-02-21 23:10:50,0 days 09:09:00,Delayed,1168.17,Bombardier CRJ900,D13,1,311.0,248.0,Rain,9.0,Flight,UA1966,2023-02-21 14:01:50,2023-02-21 23:10:50,2023-02-21 14:01:50,2023-02-21 23:40:50,30.0,SEA_JFK
SP2010,United,SEA,ORD,2023-06-01 02:25:10,2023-06-01 10:10:10,0 days 07:45:00,On Time,1317.88,Airbus A320,A13,2,321.0,74.0,Fog,9.0,Flight,SP2010,2023-06-01 02:25:10,2023-06-01 10:10:10,2023-06-01 02:25:10,2023-06-01 10:10:10,0.0,SEA_ORD
SP2450,American Airlines,DEN,BOS,2023-03-06 02:09:39,2023-03-06 07:41:39,0 days 05:32:00,On Time,361.61,Bombardier CRJ900,D2,2,175.0,135.0,Fog,7.0,Flight,SP2450,2023-03-06 02:09:39,2023-03-06 07:41:39,2023-03-06 02:09:39,2023-03-06 07:41:39,0.0,DEN_BOS
AS3521,American Airlines,MIA,DEN,2023-01-30 15:16:49,2023-01-30 17:38:49,0 days 02:22:00,On Time,893.31,Airbus A320,C2,International,282.0,208.0,Fog,13.0,Flight,AS3521,2023-01-30 15:16:49,2023-01-30 17:38:49,2023-01-30 15:16:49,2023-01-30 17:38:49,0.0,MIA_DEN
DL5303,Delta,ORD,DFW,2023-08-15 02:15:20,2023-08-15 09:07:20,0 days 06:52:00,Cancelled,1408.94,Boeing 737,C30,4,257.0,122.0,Cloudy,13.0,Flight,DL5303,2023-08-15 02:15:20,2023-08-15 09:07:20,2023-08-15 02:15:20,2023-08-15 09:07:20,0.0,ORD_DFW
UA4910,American Airlines,LAX,BOS,2023-12-28 21:50:19,2023-12-28 22:46:19,0 days 00:56:00,On Time,1489.05,Boeing 777,C21,4,238.0,76.0,Cloudy,11.0,Flight,UA4910,2023-12-28 21:50:19,2023-12-28 22:46:19,2023-12-28 21:50:19,2023-12-28 22:46:19,0.0,LAX_BOS
DL3676,United,LAX,DEN,2023-03-06 05:25:11,2023-03-06 13:42:11,0 days 08:17:00,On Time,897.74,Airbus A380,D21,2,249.0,214.0,Cloudy,11.0,Flight,DL3676,2023-03-06 05:25:11,2023-03-06 13:42:11,2023-03-06 05:25:11,2023-03-06 13:42:11,0.0,LAX_DEN
AS9859,Southwest,JFK,LAX,2023-02-20 02:22:52,2023-02-20 05:40:52,0 days 03:18:00,Cancelled,151.81,Bombardier CRJ900,A9,International,131.0,122.0,Snow,14.0,Flight,AS9859,2023-02-20 02:22:52,2023-02-20 05:40:52,2023-02-20 02:22:52,2023-02-20 05:40:52,0.0,JFK_LAX
UA4162,Southwest,DFW,SEA,2023-01-05 22:54:10,2023-01-06 05:06:10,0 days 06:12:00,On Time,1225.66,Embraer 190,C9,2,248.0,239.0,Clear,10.0,Flight,UA4162,2023-01-05 22:54:10,2023-01-06 05:06:10,2023-01-05 22:54:10,2023-01-06 05:06:10,0.0,DFW_SEA
UA2886,JetBlue,BOS,DFW,2023-03-12 10:16:30,2023-03-12 17:00:30,0 days 06:44:00,On Time,900.99,Embraer 190,C6,1,367.0,165.0,Clear,13.0,Flight,UA2886,2023-03-12 10:16:30,2023-03-12 17:00:30,2023-03-12 10:16:30,2023-03-12 17:00:30,0.0,BOS_DFW
AA8780,Spirit,SEA,LAX,2023-01-10 13:07:19,2023-01-10 13:41:19,0 days 00:34:00,Cancelled,284.65,Boeing 737,A4,International,216.0,139.0,Clear,10.0,Flight,AA8780,2023-01-10 13:07:19,2023-01-10 13:41:19,2023-01-10 13:07:19,2023-01-10 13:41:19,0.0,SEA_LAX
AS736,Delta,SEA,LAX,2023-07-22 22:25:23,2023-07-23 04:20:23,0 days 05:55:00,Cancelled,1474.06,Boeing 737,C19,3,382.0,118.0,Snow,14.0,Flight,AS736,2023-07-22 22:25:23,2023-07-23 04:20:23,2023-07-22 22:25:23,2023-07-23 04:20:23,0.0,SEA_LAX
SP3706,Alaska Airlines,LAX,SFO,2023-03-30 16:49:55,2023-03-31 00:40:55,0 days 07:51:00,Delayed,148.75,Boeing 737,C7,4,237.0,190.0,Thunderstorm,7.0,Flight,SP3706,2023-03-30 16:49:55,2023-03-31 00:40:55,2023-03-30 16:49:55,2023-03-31 01:10:55,30.0,LAX_SFO
UA1657,Spirit,ATL,LAX,2023-03-05 02:29:27,2023-03-05 11:44:27,0 days 09:15:00,Delayed,946.3,Boeing 737,A20,1,295.0,188.0,Snow,5.0,Flight,UA1657,2023-03-05 02:29:27,2023-03-05 11:44:27,2023-03-05 02:29:27,2023-03-05 12:14:27,30.0,ATL_LAX
UA3657,Delta,JFK,LAX,2023-10-02 16:51:58,2023-10-03 00:58:58,0 days 08:07:00,Delayed,1250.8,Embraer 190,C13,4,187.0,166.0,Thunderstorm,,Flight,UA3657,2023-10-02 16:51:58,2023-10-03 00:58:58,2023-10-02 16:51:58,2023-10-03 01:28:58,30.0,JFK_LAX
AA9631,Delta,SEA,MIA,2023-06-12 15:03:51,2023-06-12 19:39:51,0 days 04:36:00,Delayed,240.11,Boeing 737,B20,1,256.0,93.0,Rain,8.0,Flight,AA9631,2023-06-12 15:03:51,2023-06-12 19:39:51,2023-06-12 15:03:51,2023-06-12 20:09:51,30.0,SEA_MIA
AA7684,JetBlue,JFK,SFO,2023-01-08 23:31:23,2023-01-09 06:27:23,0 days 06:56:00,Cancelled,702.45,Boeing 737,A8,3,291.0,167.0,Clear,8.0,Flight,AA7684,2023-01-08 23:31:23,2023-01-09 06:27:23,2023-01-08 23:31:23,2023-01-09 06:27:23,0.0,JFK_SFO
SP4922,Delta,LAX,JFK,2023-03-31 21:22:56,2023-03-31 22:57:56,0 days 01:35:00,Delayed,1462.52,Airbus A320,D28,3,241.0,195.0,Rain,11.0,Flight,SP4922,2023-03-31 21:22:56,2023-03-31 22:57:56,2023-03-31 21:22:56,2023-03-31 23:27:56,30.0,LAX_JFK
AA4374,Alaska Airlines,JFK,ATL,2023-07-03 02:37:08,2023-07-03 09:56:08,0 days 07:19:00,Delayed,763.56,Airbus A380,C15,2,310.0,53.0,Snow,13.0,Flight,AA4374,2023-07-03 02:37:08,2023-07-03 09:56:08,2023-07-03 02:37:08,2023-07-03 10:26:08,30.0,JFK_ATL
SW4713,Delta,SFO,DFW,2023-05-26 22:08:51,2023-05-27 07:35:51,0 days 09:27:00,On Time,1403.84,Bombardier CRJ900,D1,4,200.0,62.0,Rain,15.0,Flight,SW4713,2023-05-26 22:08:51,2023-05-27 07:35:51,2023-05-26 22:08:51,2023-05-27 07:35:51,0.0,SFO_DFW
AA9901,Delta,MIA,BOS,2023-08-05 12:50:39,2023-08-05 17:53:39,0 days 05:03:00,Delayed,1424.27,Airbus A320,A27,1,,113.0,Snow,5.0,Flight,AA9901,2023-08-05 12:50:39,2023-08-05 17:53:39,2023-08-05 12:50:39,2023-08-05 18:23:39,30.0,MIA_BOS
DL3023,Alaska Airlines,MIA,ORD,2023-02-20 18:59:39,2023-02-21 01:22:39,0 days 06:23:00,Delayed,989.4,Embraer 190,A26,4,276.0,275.0,Thunderstorm,5.0,Flight,DL3023,2023-02-20 18:59:39,2023-02-21 01:22:39,2023-02-20 18:59:39,2023-02-21 01:52:39,30.0,MIA_ORD
AS9917,American Airlines,LAX,ATL,2023-10-02 18:38:08,2023-10-02 20:53:08,0 days 02:15:00,Cancelled,414.12,Airbus A320,A8,4,366.0,230.0,Clear,6.0,Flight,AS9917,2023-10-02 18:38:08,2023-10-02 20:53:08,2023-10-02 18:38:08,2023-10-02 20:53:08,0.0,LAX_ATL
SP6641,Alaska Airlines,BOS,DFW,2023-05-13 12:49:05,2023-05-13 21:42:05,0 days 08:53:00,On Time,889.06,Bombardier CRJ900,D20,International,354.0,291.0,Rain,6.0,Flight,SP6641,2023-05-13 12:49:05,2023-05-13 21:42:05,2023-05-13 12:49:05,2023-05-13 21:42:05,0.0,BOS_DFW
